pst,max_temperaturef,mean_temperaturef,min_temperaturef,max_dew_pointf,meandew_pointf,min_dewpointf,max_humidity,mean_humidity,min_humidity,max_sea_level_pressurein,mean_sea_level_pressurein,min_sea_level_pressurein,max_visibilitymiles,mean_visibilitymiles,min_visibilitymiles,max_wind_speedmph,mean_wind_speedmph,max_gust_speedmph,precipitationin,cloudcover,events,winddirdegrees<br_/>
2014-1-12,60,53,46,47,42,36,93,70,47,30.4,30.33,30.27,10,10,7,17,7,20.0,0.00,2,,313<br />
2014-1-13,67,55,42,44,37,32,71,50,28,30.47,30.4,30.35,10,10,10,18,3,22.0,0.00,1,,88<br />
2014-1-14,72,58,44,42,37,26,71,45,19,30.45,30.38,30.32,10,10,10,12,2,15.0,0.00,0,,134<br />
2014-1-15,73,61,48,40,34,25,71,44,17,30.35,30.27,30.2,10,10,10,10,3,13.0,0.00,0,,131<br />
2014-1-16,73,60,46,44,35,27,71,45,19,30.24,30.18,30.13,10,10,10,8,2,10.0,0.00,0,,125<br />
2014-1-17,67,56,45,45,39,35,71,53,34,30.2,30.15,30.11,10,9,5,5,1,7.0,0.00,0,,128<br />
2014-1-18,67,55,43,47,39,32,77,57,36,30.18,30.11,30.06,10,9,7,7,1,12.0,0.00,0,,128<br />
2014-1-19,67,55,43,44,38,34,76,54,32,30.14,30.1,30.06,10,10,8,7,2,7.0,0.00,1,,110<br />
2014-1-20,66,55,43,48,41,34,76,60,43,30.23,30.17,30.12,10,9,7,9,2,9.0,0.00,1,,354<br />
2014-1-21,68,56,43,44,37,25,76,48,20,30.27,30.21,30.16,10,10,10,12,2,13.0,0.00,3,,258<br />
2014-1-22,65,55,44,47,41,31,77,64,51,30.17,30.05,29.93,10,10,10,18,5,22.0,0.00,1,,304<br />
2014-1-23,69,57,44,47,38,27,80,51,21,30.02,29.93,29.88,10,9,7,17,5,21.0,0.00,0,,61<br />
2014-1-24,64,55,46,47,41,32,80,56,32,30.28,30.16,30.03,10,8,4,9,3,9.0,0.00,3,,5<br />
2014-1-25,65,57,48,48,43,34,83,60,37,30.27,30.19,30.13,10,9,7,12,2,13.0,0.00,2,,281<br />
2014-1-26,66,57,48,48,43,33,83,65,46,30.14,30.09,30.03,10,10,9,21,6,24.0,0.00,3,,317<br />
2014-1-27,59,54,48,48,46,43,83,73,62,30.21,30.15,30.08,10,10,7,18,6,20.0,0.00,6,,301<br />
2014-1-28,65,59,53,57,53,47,90,81,72,30.27,30.22,30.2,10,10,2,17,5,21.0,0.00,7,,290<br />
2014-1-29,63,59,54,57,54,50,93,89,84,30.2,30.11,30.0,10,10,7,20,8,22.0,T,8,Rain,282<br />
2014-1-30,58,55,52,51,48,46,93,80,67,29.98,29.91,29.88,10,10,9,30,14,38.0,T,6,Rain,267<br />
2014-1-31,60,54,47,46,42,36,86,63,39,30.09,30.04,29.92,10,10,9,32,12,38.0,0.00,1,,285<br />
2014-2-1,59,51,42,43,39,36,82,63,43,30.17,30.12,30.08,10,10,10,20,6,23.0,0.00,1,,270<br />
2014-2-2,58,53,47,44,42,36,86,74,61,30.04,29.92,29.85,10,8,4,29,12,33.0,0.85,7,Rain,111<br />
2014-2-3,56,51,46,43,41,39,82,69,55,30.09,30.04,29.99,10,10,10,25,11,32.0,0.00,3,,306<br />
2014-2-4,55,50,44,44,40,36,83,67,50,30.17,30.12,30.09,10,10,10,21,7,23.0,0.00,4,,288<br />
2014-2-5,55,49,43,46,42,38,86,73,59,30.21,30.15,30.06,10,10,10,17,7,24.0,0.09,6,Rain,255<br />
2014-2-6,52,50,48,52,48,42,100,90,80,30.05,29.96,29.91,10,8,2,20,7,23.0,0.64,8,Rain,100<br />
2014-2-7,56,54,51,54,51,49,100,92,83,30.08,30.04,30.0,10,9,3,31,11,40.0,0.23,8,Rain,152<br />
2014-2-8,59,56,53,58,55,49,100,92,83,30.15,30.1,30.06,10,5,2,28,13,37.0,0.42,8,Rain,164<br />
2014-2-9,59,57,55,58,56,52,100,92,83,30.16,30.12,30.06,10,6,2,21,9,26.0,0.35,8,Rain,174<br />
2014-2-10,57,54,51,54,52,50,100,93,86,30.29,30.23,30.14,10,9,2,17,10,20.0,T,7,Rain,274<br />
2014-2-11,56,53,49,51,49,48,100,92,83,30.26,30.22,30.18,10,10,7,22,9,26.0,0.00,6,,287<br />
2014-2-12,56,51,46,51,48,45,100,92,83,30.29,30.24,30.2,10,7,0,18,6,22.0,0.00,6,Fog,278<br />
2014-2-13,67,59,50,57,53,50,100,87,73,30.23,30.17,30.11,10,6,0,15,8,20.0,0.00,6,Fog,288<br />
2014-2-14,66,61,56,55,54,50,100,80,60,30.18,30.13,30.06,10,8,2,14,5,16.0,0.00,7,,293<br />
2014-2-15,62,57,52,55,52,49,93,83,72,30.05,30.02,30.0,10,10,7,17,5,21.0,T,7,Rain,174<br />
2014-2-16,63,57,50,54,47,40,93,68,43,30.21,30.14,30.06,10,10,6,20,8,23.0,0.01,3,,292<br />
2014-2-17,61,54,46,49,45,42,86,69,51,30.19,30.16,30.11,10,10,10,21,10,25.0,0.00,3,,280<br />
2014-2-18,62,55,48,53,49,45,93,80,67,30.2,30.15,30.12,10,10,5,22,8,25.0,0.00,5,,272<br />
2014-2-19,62,57,51,54,48,43,93,72,51,30.22,30.16,30.12,10,10,10,23,14,26.0,0.01,4,,276<br />
2014-2-20,67,56,45,47,44,41,86,65,43,30.22,30.17,30.12,10,10,9,18,6,22.0,0.00,4,,277<br />
2014-2-21,69,58,47,51,46,40,86,61,35,30.12,30.06,30.0,10,10,10,22,7,26.0,0.00,1,,282<br />
2014-2-22,66,56,46,52,48,43,93,78,63,30.03,29.99,29.94,10,10,10,23,9,28.0,0.00,2,,286<br />
2014-2-23,63,55,46,52,47,44,93,81,69,30.04,30.0,29.96,10,9,6,23,8,26.0,0.00,3,,268<br />
2014-2-24,71,58,45,53,47,41,89,65,40,30.01,29.96,29.91,10,10,10,17,6,21.0,0.00,1,,302<br />
2014-2-25,62,55,48,53,48,45,89,78,67,29.99,29.95,29.92,10,9,7,20,6,23.0,0.00,6,,215<br />
2014-2-26,60,57,54,56,52,47,93,80,67,29.96,29.84,29.69,10,9,4,31,15,39.0,0.43,8,Rain,147<br />
2014-2-27,65,60,55,54,52,50,86,76,65,29.91,29.78,29.5,10,10,8,21,10,31.0,0.05,7,Rain,163<br />
2014-2-28,61,58,54,56,51,45,93,79,64,29.49,29.42,29.38,10,9,3,25,15,31.0,0.68,7,Rain,131<br />
2014-3-1,63,58,53,55,53,50,100,89,78,29.81,29.63,29.47,10,10,7,22,9,29.0,0.14,6,Rain,125<br />
2014-3-2,60,56,52,56,52,49,100,85,69,30.17,30.01,29.82,10,8,3,17,6,22.0,0.03,6,Rain,192<br />
2014-3-3,60,55,50,54,51,48,100,82,64,30.16,30.11,30.02,10,10,10,21,7,24.0,0.08,7,Rain,136<br />
2014-3-4,62,58,53,56,55,52,100,92,84,30.12,30.08,30.05,10,10,10,14,4,17.0,T,7,,339<br />
2014-3-5,68,62,55,59,56,47,100,73,45,30.11,30.06,30.0,10,9,6,17,6,23.0,0.16,8,Rain,163<br />
2014-3-6,63,59,54,57,54,52,100,84,67,30.21,30.15,30.05,10,9,7,14,8,16.0,T,5,Rain,277<br />
2014-3-7,64,57,49,52,50,45,100,76,52,30.19,30.15,30.11,10,10,7,22,11,25.0,0.00,3,,291<br />
2014-3-8,67,58,48,56,50,46,100,78,56,30.21,30.16,30.12,10,10,9,16,6,18.0,T,5,Rain,306<br />
2014-3-9,71,65,58,58,52,45,86,62,38,30.18,30.13,30.07,10,10,10,17,5,21.0,T,6,Rain,295<br />
2014-3-10,66,61,55,56,51,46,93,75,56,30.25,30.17,30.11,10,10,4,22,11,25.0,T,5,Rain,289<br />
2014-3-11,69,63,56,47,38,32,62,45,27,30.2,30.1,30.02,10,10,10,28,9,31.0,0.00,1,,13<br />
2014-3-12,72,65,58,49,41,35,51,42,32,30.1,30.04,30.0,10,10,10,36,18,43.0,0.00,1,,7<br />
2014-3-13,75,64,53,52,45,35,83,57,31,30.08,30.03,30.0,10,10,10,23,7,,0.00,1,,288<br />
2014-3-14,69,61,53,52,50,48,86,72,58,30.23,30.16,30.09,10,10,9,23,10,25.0,0.00,3,,267<br />
2014-3-15,76,64,51,58,51,46,86,65,43,30.31,30.27,30.23,10,10,10,22,8,26.0,0.00,1,,306<br />
2014-3-16,68,60,51,56,50,47,89,73,56,30.32,30.27,30.21,10,10,10,35,12,43.0,0.00,3,,291<br />
2014-3-17,66,59,52,52,47,45,83,68,52,30.25,30.11,30.0,10,10,10,28,14,31.0,T,3,,282<br />
2014-3-18,71,60,48,47,38,29,83,53,22,29.99,29.95,29.91,10,10,8,21,5,24.0,0.00,1,,273<br />
2014-3-19,73,61,49,50,41,34,83,53,23,30.09,30.04,29.98,10,10,10,20,6,22.0,0.00,3,,289<br />
2014-3-20,69,60,51,54,48,44,83,70,56,30.06,30.02,29.96,10,10,9,26,11,31.0,0.00,4,,285<br />
2014-3-21,65,57,49,49,46,44,86,71,56,30.01,29.98,29.95,10,10,8,22,7,25.0,0.00,2,,286<br />
2014-3-22,65,56,47,51,46,43,83,70,56,30.13,30.07,30.0,10,10,10,18,8,22.0,0.00,1,,299<br />
2014-3-23,64,57,49,51,47,44,89,73,56,30.19,30.14,30.1,10,10,10,21,8,24.0,0.00,2,,290<br />
2014-3-24,71,60,48,52,47,39,100,72,44,30.16,30.1,30.02,10,8,0,23,10,26.0,0.00,2,Fog,288<br />
2014-3-25,62,55,48,55,50,41,86,75,64,30.06,29.96,29.87,10,10,5,18,8,21.0,0.09,5,Rain,232<br />
2014-3-26,62,58,53,54,50,48,86,75,64,29.99,29.88,29.81,10,9,4,25,11,29.0,0.36,6,Rain,235<br />
2014-3-27,65,60,54,50,48,45,83,66,48,30.14,30.07,29.99,10,10,9,15,8,21.0,T,7,Rain,220<br />
2014-3-28,71,63,55,54,51,48,86,67,47,30.19,30.15,30.11,10,10,10,24,9,29.0,T,6,Rain,176<br />
2014-3-29,60,57,53,57,53,47,93,83,72,30.14,30.06,30.02,10,8,2,24,11,28.0,0.57,7,Rain,224<br />
2014-3-30,61,56,50,49,46,42,89,70,51,30.15,30.1,30.06,10,10,10,16,9,28.0,0.01,3,,264<br />
2014-3-31,57,53,49,48,45,42,86,74,62,30.08,29.93,29.85,10,9,3,23,9,32.0,0.49,5,Rain,170<br />
2014-4-1,59,54,48,47,45,43,93,78,62,29.95,29.89,29.84,10,9,6,24,9,36.0,0.62,7,Rain,163<br />
2014-4-2,61,54,47,47,45,42,86,71,55,30.11,30.03,29.88,10,10,10,22,9,25.0,0.36,4,Rain,66<br />
2014-4-3,64,57,49,51,46,42,86,67,48,30.13,30.09,30.05,10,10,10,16,6,24.0,0.00,6,,189<br />
2014-4-4,60,56,51,50,48,44,89,73,57,30.06,30.03,29.99,10,10,7,22,11,28.0,0.22,6,Rain,271<br />
2014-4-5,63,57,50,50,48,46,89,75,60,30.2,30.14,30.06,10,10,9,28,13,33.0,0.00,1,,276<br />
2014-4-6,74,62,50,55,51,47,89,67,44,30.24,30.18,30.11,10,10,9,23,7,26.0,0.00,2,,285<br />
2014-4-7,82,69,55,57,52,49,86,63,39,30.16,30.11,30.06,10,10,10,22,6,24.0,0.00,0,,310<br />
2014-4-8,78,67,55,60,54,50,86,68,49,30.11,30.07,30.03,10,10,10,22,9,25.0,0.00,4,,303<br />
2014-4-9,64,58,51,53,51,49,96,82,67,30.1,30.05,29.99,10,10,10,25,14,29.0,0.00,4,,299<br />
2014-4-10,72,60,48,54,50,46,93,71,49,30.04,29.98,29.9,10,9,2,25,8,29.0,0.00,5,,305<br />
2014-4-11,64,59,53,53,51,48,93,80,67,29.95,29.91,29.86,10,10,10,20,10,23.0,0.00,6,,290<br />
2014-4-12,67,59,51,52,49,45,83,68,52,29.96,29.91,29.88,10,10,10,22,8,28.0,0.00,2,,254<br />
2014-4-13,71,63,54,53,50,47,93,75,57,30.06,30.01,29.97,10,10,9,25,10,30.0,0.00,4,,270<br />
2014-4-14,68,60,52,54,51,50,96,80,63,30.13,30.08,30.03,10,10,8,28,12,31.0,0.00,4,,295<br />
2014-4-15,65,59,52,51,49,46,89,75,60,30.08,30.0,29.92,10,10,9,24,10,29.0,0.00,3,,273<br />
2014-4-16,73,63,52,52,49,47,83,65,47,29.93,29.89,29.84,10,10,8,28,12,32.0,0.00,2,,292<br />
2014-4-17,64,59,53,51,49,46,89,73,56,29.89,29.86,29.81,10,10,8,29,17,36.0,0.00,3,,277<br />
2014-4-18,63,58,52,50,48,45,83,72,60,29.96,29.92,29.88,10,10,9,25,14,30.0,0.00,3,,276<br />
2014-4-19,63,57,51,54,49,45,89,73,56,30.13,30.08,29.96,10,10,8,24,13,29.0,T,4,,267<br />
2014-4-20,79,65,51,60,48,43,89,60,30,30.14,30.11,30.07,10,10,10,28,10,31.0,0.00,1,,304<br />
2014-4-21,69,61,52,50,48,44,77,63,48,30.09,30.04,29.98,10,10,9,25,13,29.0,0.00,5,,283<br />
2014-4-22,63,58,52,51,44,38,89,64,39,30.14,30.09,29.98,10,10,3,36,23,41.0,0.04,4,Rain,276<br />
2014-4-23,66,59,52,51,45,41,86,66,46,30.16,30.13,30.1,10,10,10,32,15,38.0,0.00,3,,282<br />
2014-4-24,67,61,55,55,53,50,93,76,58,30.13,30.06,29.99,10,10,10,24,11,29.0,T,6,Rain,265<br />
2014-4-25,73,63,52,55,50,46,100,89,77,29.98,29.88,29.82,10,9,3,29,13,36.0,0.37,7,Rain,252<br />
2014-4-26,62,55,48,47,43,40,83,62,39,30.1,29.99,29.87,10,10,10,26,15,33.0,0.00,4,,267<br />
2014-4-27,64,59,53,51,49,46,86,73,60,30.14,30.09,30.04,10,10,10,22,11,26.0,0.00,6,,229<br />
2014-4-28,69,61,52,51,47,39,89,63,37,30.23,30.19,30.15,10,10,9,26,12,33.0,0.00,1,,285<br />
2014-4-29,86,70,54,53,46,41,72,47,21,30.21,30.14,30.05,10,10,10,18,6,21.0,0.00,2,,276<br />
2014-4-30,90,75,60,58,49,33,72,46,19,30.08,30.05,29.99,10,10,10,13,4,15.0,0.00,2,,297<br />
2014-5-1,86,74,62,59,47,33,66,41,16,30.09,30.07,30.03,10,10,10,28,8,33.0,0.00,3,,312<br />
2014-5-2,73,64,54,54,51,47,93,69,44,30.09,30.07,30.03,10,10,10,25,14,31.0,0.00,5,,290<br />
2014-5-3,67,61,55,54,51,48,86,69,52,30.07,30.05,30.02,10,10,10,28,18,35.0,0.00,6,,267<br />
2014-5-4,68,63,57,54,53,51,86,72,58,30.08,30.05,30.03,10,10,10,21,12,24.0,0.00,6,,278<br />
2014-5-5,66,61,55,53,50,46,86,69,52,30.06,30.02,29.97,10,10,10,35,20,47.0,0.00,4,,270<br />
2014-5-6,67,60,52,49,47,44,83,64,45,29.95,29.92,29.89,10,10,10,39,19,45.0,0.00,1,,278<br />
2014-5-7,64,58,51,48,47,45,83,68,52,30.01,29.97,29.9,10,10,10,30,17,37.0,0.00,3,,262<br />
2014-5-8,65,60,54,58,53,48,84,76,67,30.1,30.06,30.01,10,9,3,23,11,29.0,T,7,Rain,227<br />
2014-5-9,66,60,54,57,51,48,93,73,52,30.18,30.14,30.1,10,10,10,33,17,41.0,0.00,4,,276<br />
2014-5-10,67,60,52,48,46,43,83,64,44,30.14,30.1,30.04,10,10,10,39,21,47.0,0.00,1,,277<br />
2014-5-11,75,63,51,48,43,35,77,51,25,30.11,30.07,30.02,10,10,10,35,16,40.0,0.00,1,,301<br />
2014-5-12,84,68,52,56,46,39,77,51,25,30.12,30.08,30.04,10,10,10,25,8,30.0,0.00,2,,288<br />
2014-5-13,92,76,59,59,46,38,68,42,15,30.13,30.1,30.07,10,10,9,20,6,22.0,0.00,1,,306<br />
2014-5-14,91,77,63,59,46,34,73,44,15,30.13,30.09,30.04,10,10,10,22,8,25.0,0.00,1,,310<br />
2014-5-15,84,71,58,57,45,38,67,47,27,30.1,30.08,30.06,10,10,10,29,11,33.0,0.00,4,,294<br />
2014-5-16,72,64,55,54,51,49,86,65,44,30.1,30.06,30.02,10,10,10,30,17,37.0,0.00,5,,280<br />
2014-5-17,67,62,57,54,51,49,86,72,58,30.03,30.0,29.97,10,10,10,30,16,38.0,0.00,6,,265<br />
2014-5-18,68,63,57,54,52,48,86,72,58,30.01,29.99,29.95,10,10,10,39,21,46.0,0.00,3,,272<br />
2014-5-19,68,62,56,54,51,49,80,66,52,29.99,29.97,29.94,10,10,10,29,19,33.0,T,6,,268<br />
2014-5-20,71,64,56,54,51,48,83,65,47,30.01,29.99,29.94,10,10,10,23,14,28.0,0.00,5,,267<br />
2014-5-21,71,64,56,54,52,51,86,70,53,29.99,29.96,29.94,10,10,10,25,12,29.0,0.00,5,,271<br />
2014-5-22,70,62,54,54,52,51,86,72,57,30.04,29.97,29.94,10,10,9,22,12,26.0,0.00,5,,278<br />
2014-5-23,69,62,54,54,52,50,93,76,59,30.04,30.0,29.95,10,10,10,28,12,33.0,0.00,5,,281<br />
2014-5-24,67,61,55,53,51,49,86,71,56,30.02,29.98,29.95,10,10,10,25,16,32.0,0.00,3,,279<br />
2014-5-25,72,63,54,52,48,46,83,62,41,29.98,29.96,29.93,10,10,10,37,16,41.0,0.00,1,,288<br />
2014-5-26,72,64,56,54,50,47,83,68,53,30.04,30.0,29.96,10,10,10,37,22,44.0,0.00,1,,280<br />
2014-5-27,68,61,54,49,47,45,77,63,48,30.06,30.03,29.99,10,10,10,37,18,43.0,0.00,1,,271<br />
2014-5-28,72,63,53,47,45,41,77,57,37,30.08,30.03,29.96,10,10,10,28,17,33.0,0.00,0,,274<br />
2014-5-29,78,66,53,56,48,45,77,55,33,29.96,29.94,29.91,10,10,10,24,10,28.0,0.00,1,,288<br />
2014-5-30,65,59,52,50,49,47,83,72,60,29.99,29.96,29.92,10,10,9,26,14,35.0,0.00,5,,264<br />
2014-5-31,68,60,52,54,51,48,89,74,58,29.98,29.95,29.91,10,10,10,25,11,29.0,0.00,4,,289<br />
2014-6-1,72,62,52,55,51,48,96,75,53,29.94,29.88,29.8,10,10,10,23,11,26.0,0.00,2,,306<br />
2014-6-2,67,60,52,52,50,47,89,74,58,29.92,29.89,29.84,10,10,10,24,10,29.0,0.00,4,,227<br />
2014-6-3,67,60,53,52,50,48,89,74,58,29.95,29.91,29.88,10,10,10,23,11,28.0,0.00,2,,267<br />
2014-6-4,68,61,53,54,51,48,89,72,55,29.91,29.87,29.83,10,10,9,24,11,29.0,0.00,3,,304<br />
2014-6-5,71,62,53,56,53,50,93,75,57,29.87,29.84,29.8,10,10,10,23,10,29.0,0.00,1,,311<br />
2014-6-6,71,63,54,56,53,50,93,75,57,29.85,29.82,29.8,10,10,10,24,11,29.0,0.00,1,,303<br />
2014-6-7,70,62,53,55,52,50,93,74,55,29.86,29.82,29.78,10,10,9,24,10,29.0,0.00,2,,303<br />
2014-6-8,87,71,55,59,53,51,86,58,29,29.83,29.78,29.71,10,10,9,23,11,28.0,0.00,0,,291<br />
2014-6-9,77,68,58,60,55,53,84,67,50,29.76,29.73,29.68,10,10,10,26,12,31.0,0.00,1,,297<br />
2014-6-10,73,66,58,58,55,54,87,72,57,29.83,29.77,29.73,10,10,10,22,9,26.0,0.00,2,,291<br />
2014-6-11,73,65,57,55,53,52,80,65,49,29.92,29.86,29.82,10,10,10,20,11,25.0,0.00,1,,203<br />
2014-6-12,67,62,56,52,51,50,86,71,56,30.01,29.96,29.92,10,10,10,36,17,66.0,0.00,4,,258<br />
2014-6-13,73,64,54,55,51,50,93,70,46,29.99,29.96,29.93,10,10,10,30,15,35.0,0.00,2,,280<br />
2014-6-14,84,70,56,56,51,48,83,58,33,29.95,29.9,29.84,10,10,10,26,11,30.0,0.00,2,,290<br />
2014-6-15,70,63,56,52,51,49,83,69,55,29.87,29.84,29.81,10,10,10,38,17,46.0,0.00,5,,252<br />
2014-6-16,65,60,55,52,49,47,86,71,56,29.94,29.9,29.86,10,10,10,32,16,41.0,0.00,4,,250<br />
2014-6-17,75,64,53,48,46,43,77,56,35,29.96,29.93,29.9,10,10,10,25,10,30.0,0.00,1,,281<br />
2014-6-18,86,71,55,59,50,43,77,49,21,29.96,29.94,29.91,10,10,10,25,11,31.0,0.00,0,,299<br />
2014-6-19,72,64,55,52,51,50,86,69,51,30.0,29.98,29.95,10,10,10,24,14,29.0,0.00,2,,293<br />
2014-6-20,75,66,56,54,51,49,80,63,46,29.99,29.97,29.94,10,10,10,29,14,36.0,0.00,4,,287<br />
2014-6-21,66,61,56,51,50,49,83,72,60,29.95,29.92,29.89,10,10,10,29,12,35.0,0.00,4,,280<br />
2014-6-22,68,62,55,52,51,48,80,69,58,29.97,29.94,29.91,10,10,10,31,13,38.0,0.00,3,,267<br />
2014-6-23,71,64,56,52,51,47,86,67,48,29.97,29.95,29.93,10,10,9,29,15,35.0,0.00,4,,279<br />
2014-6-24,69,63,57,56,53,50,87,72,57,30.03,29.99,29.96,10,10,10,36,17,41.0,0.01,3,,278<br />
2014-6-25,69,64,58,59,57,55,93,81,68,30.02,29.99,29.97,10,10,10,23,13,30.0,T,7,,260<br />
2014-6-26,73,65,57,58,56,53,100,77,53,30.01,29.99,29.97,10,10,5,25,12,29.0,T,5,Rain,275<br />
2014-6-27,75,67,59,61,57,55,90,74,57,30.0,29.98,29.94,10,10,10,25,13,31.0,0.00,4,,272<br />
2014-6-28,73,66,58,56,54,52,93,71,49,29.98,29.95,29.91,10,10,10,32,18,38.0,0.00,4,,276<br />
2014-6-29,80,69,57,60,53,51,86,63,39,29.94,29.9,29.83,10,10,10,30,13,33.0,0.00,0,,298<br />
2014-6-30,82,71,59,61,55,51,84,63,42,29.84,29.81,29.78,10,10,9,21,10,24.0,0.00,4,,302<br />
2014-7-1,76,67,58,59,56,54,87,70,53,29.86,29.83,29.8,10,10,10,21,8,24.0,0.00,2,,305<br />
2014-7-2,76,67,58,57,55,54,87,69,50,29.92,29.88,29.85,10,10,9,26,13,33.0,0.00,4,,273<br />
2014-7-3,73,65,57,54,54,53,86,70,53,29.95,29.92,29.9,10,10,10,21,12,25.0,0.00,1,,279<br />
2014-7-4,68,62,55,54,53,52,93,74,55,30.02,29.96,29.91,10,10,8,26,12,32.0,0.00,1,,296<br />
2014-7-5,71,62,53,55,53,51,93,75,57,30.08,30.04,30.01,10,10,10,25,13,30.0,0.00,2,,291<br />
2014-7-6,69,61,53,55,54,52,100,79,57,30.06,30.01,29.94,10,10,10,29,16,32.0,0.00,1,,296<br />
2014-7-7,72,63,54,58,55,53,100,81,61,29.94,29.9,29.83,10,10,10,25,13,29.0,0.00,5,,304<br />
2014-7-8,76,66,56,58,55,54,93,73,53,29.92,29.9,29.86,10,10,10,20,9,25.0,0.00,2,,307<br />
2014-7-9,75,67,59,60,56,55,87,72,57,29.95,29.91,29.87,10,10,9,18,8,22.0,0.00,4,,251<br />
2014-7-10,74,68,61,58,56,55,84,69,53,29.94,29.91,29.88,10,10,10,23,12,30.0,0.00,4,,212<br />
2014-7-11,72,66,60,57,55,54,84,71,57,30.09,30.02,29.95,10,10,10,22,13,26.0,0.00,3,,236<br />
2014-7-12,69,62,54,57,55,49,93,78,63,30.11,30.07,30.05,10,10,10,28,14,33.0,0.00,6,,274<br />
2014-7-13,68,61,53,57,54,48,100,84,68,30.05,29.99,29.89,10,10,9,25,16,30.0,0.00,6,,283<br />
2014-7-14,76,67,58,60,57,55,93,75,57,29.93,29.89,29.86,10,10,10,22,10,24.0,0.00,4,,304<br />
2014-7-15,81,70,59,64,60,57,93,74,54,30.01,29.96,29.92,10,10,10,18,9,23.0,0.00,6,,285<br />
2014-7-16,78,70,62,63,59,57,93,74,54,30.04,30.0,29.97,10,10,9,22,10,29.0,0.00,4,,242<br />
2014-7-17,74,69,63,59,57,57,84,71,57,30.02,29.99,29.96,10,10,10,23,10,30.0,0.00,3,,237<br />
2014-7-18,74,68,62,58,58,57,84,71,57,30.03,29.99,29.95,10,10,10,18,10,28.0,0.00,3,,230<br />
2014-7-19,74,68,61,60,58,55,90,76,61,29.96,29.95,29.93,10,10,10,21,11,23.0,0.00,5,,288<br />
2014-7-20,78,68,58,61,59,55,97,76,54,29.99,29.96,29.93,10,10,10,20,10,31.0,0.00,5,,280<br />
2014-7-21,76,71,65,61,59,56,81,69,57,30.07,30.03,29.98,10,10,10,22,11,28.0,0.00,4,,255<br />
2014-7-22,77,71,64,59,58,57,84,69,54,30.12,30.07,30.04,10,10,10,22,9,29.0,T,5,Thunderstorm,240<br />
2014-7-23,76,70,64,63,60,57,84,74,64,30.15,30.1,30.05,10,10,10,24,12,30.0,0.00,4,,257<br />
2014-7-24,83,72,60,63,58,53,90,68,45,30.05,29.95,29.84,10,10,10,26,14,31.0,0.00,2,,293<br />
2014-7-25,90,76,62,66,58,54,84,61,37,29.89,29.86,29.83,10,10,10,26,10,29.0,0.00,1,,310<br />
2014-7-26,77,69,61,59,58,57,84,69,54,29.96,29.92,29.88,10,10,10,26,14,31.0,0.00,2,,299<br />
2014-7-27,77,69,61,61,58,57,90,74,57,30.0,29.96,29.92,10,10,10,25,13,31.0,T,3,Rain,300<br />
2014-7-28,74,67,60,59,58,57,90,74,57,30.05,30.03,29.99,10,10,10,26,13,31.0,0.00,5,,299<br />
2014-7-29,73,67,60,59,58,57,90,76,61,30.06,30.02,29.98,10,10,10,25,15,29.0,0.00,2,,298<br />
2014-7-30,72,65,58,58,57,56,100,81,61,30.01,29.98,29.94,10,10,10,26,15,30.0,0.00,1,,296<br />
2014-7-31,72,65,58,59,57,56,100,81,61,29.99,29.95,29.89,10,10,10,24,13,29.0,0.00,4,,304<br />
2014-8-1,72,66,59,58,57,57,90,76,61,29.93,29.9,29.87,10,10,10,24,15,29.0,0.00,3,,297<br />
2014-8-2,69,64,59,57,56,55,93,78,63,29.96,29.93,29.91,10,10,10,27,16,33.0,0.00,4,,286<br />
2014-8-3,70,65,60,57,56,55,84,73,61,29.98,29.95,29.93,10,10,10,22,11,28.0,0.00,6,,254<br />
2014-8-4,75,68,60,59,57,55,84,73,61,30.01,29.97,29.94,10,10,10,16,9,22.0,0.00,6,,261<br />
2014-8-5,74,68,62,62,58,57,84,75,66,30.08,30.03,30.0,10,10,10,23,11,26.0,0.00,6,,296<br />
2014-8-6,77,69,60,62,59,57,90,75,60,30.03,30.0,29.95,10,10,10,23,13,28.0,T,6,Rain,295<br />
2014-8-7,70,65,60,58,57,56,90,77,63,29.98,29.96,29.91,10,10,10,26,12,30.0,0.00,4,,285<br />
2014-8-8,74,67,60,56,55,54,84,69,53,29.94,29.91,29.88,10,10,10,22,11,25.0,0.00,2,,292<br />
2014-8-9,70,65,59,56,55,54,87,74,61,30.0,29.96,29.91,10,10,10,25,14,29.0,0.00,5,,260<br />
2014-8-10,77,69,60,60,57,55,84,69,54,30.01,29.97,29.93,10,10,10,18,8,22.0,0.00,5,,235<br />
2014-8-11,79,70,61,60,57,56,84,66,48,29.96,29.94,29.89,10,10,10,20,8,26.0,0.00,4,,285<br />
2014-8-12,77,70,62,59,57,55,84,69,54,29.99,29.95,29.93,10,10,10,22,11,26.0,0.00,5,,249<br />
2014-8-13,77,69,61,59,57,55,90,72,54,30.01,29.97,29.94,10,10,10,28,13,32.0,0.00,3,,285<br />
2014-8-14,74,67,60,59,58,57,90,76,61,29.98,29.94,29.9,10,10,10,24,12,28.0,0.00,3,,298<br />
2014-8-15,74,67,60,61,58,55,90,74,57,30.01,29.97,29.94,10,10,10,24,11,28.0,0.00,3,,293<br />
2014-8-16,73,66,59,61,58,57,97,79,61,30.05,30.01,29.96,10,10,10,25,11,29.0,0.00,4,,304<br />
